2021-01-05 11:30:00.826 [http-nio-8080-exec-8] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 1
2021-01-05 11:30:00.849 [http-nio-8080-exec-8] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=1, pauseNum=10, pauseTime=Tue Jan 05 11:28:00 CST 2021, pauseTotalTime=120, recordTime=Tue Jan 05 11:30:00 CST 2021, remainingTime=null)
2021-01-05 11:30:19.916 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=1, pauseNum=10, pauseTime=Tue Jan 05 11:28:00 CST 2021, pauseTotalTime=120, recordTime=Tue Jan 05 11:30:01 CST 2021, remainingTime=null)
2021-01-05 11:30:19.916 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0
2021-01-05 11:30:19.917 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0, 计算之后的消费时长 114
2021-01-05 11:30:19.951 [http-nio-8080-exec-10] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=0, pauseNum=11, pauseTime=Tue Jan 05 11:30:19 CST 2021, pauseTotalTime=120, recordTime=Tue Jan 05 11:30:01 CST 2021, remainingTime=null)
2021-01-05 11:34:00.197 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=0, pauseNum=11, pauseTime=Tue Jan 05 11:30:20 CST 2021, pauseTotalTime=120, recordTime=Tue Jan 05 11:30:01 CST 2021, remainingTime=null)
2021-01-05 11:34:00.198 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 1
2021-01-05 11:34:00.226 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=1, pauseNum=11, pauseTime=Tue Jan 05 11:30:20 CST 2021, pauseTotalTime=220, recordTime=Tue Jan 05 11:34:00 CST 2021, remainingTime=null)
2021-01-05 11:34:04.202 [http-nio-8080-exec-3] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=1, pauseNum=11, pauseTime=Tue Jan 05 11:30:20 CST 2021, pauseTotalTime=220, recordTime=Tue Jan 05 11:34:00 CST 2021, remainingTime=null)
2021-01-05 11:34:04.203 [http-nio-8080-exec-3] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0
2021-01-05 11:34:04.203 [http-nio-8080-exec-3] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0, 计算之后的消费时长 114
2021-01-05 11:34:04.227 [http-nio-8080-exec-3] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=0, pauseNum=12, pauseTime=Tue Jan 05 11:34:04 CST 2021, pauseTotalTime=220, recordTime=Tue Jan 05 11:34:00 CST 2021, remainingTime=null)
2021-01-05 11:40:51.653 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - hikaricp - Shutdown initiated...
2021-01-05 11:40:51.662 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - hikaricp - Shutdown completed.
2021-01-05 11:40:56.506 [main] INFO  com.wechat.program.app.ProgramAppApplication - Starting ProgramAppApplication on YanjiedeMBP-2 with PID 12264 (/Users/yanjietu/Documents/java/program_app/target/classes started by yanjietu in /Users/yanjietu/Documents/java/program_app)
2021-01-05 11:40:56.510 [main] INFO  com.wechat.program.app.ProgramAppApplication - No active profile set, falling back to default profiles: default
2021-01-05 11:40:57.857 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-01-05 11:40:57.867 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-01-05 11:40:57.868 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
